transaction_id,property_id,listing_id,city,state,locality,property_type,bhk,carpet_area_sqft,built_up_area_sqft,listed_price_inr,sale_price_inr,price_per_sqft,discount_percent,sale_date,sale_year,sale_quarter,stamp_duty_percent,stamp_duty_inr,registration_charges_inr,total_transaction_cost,transaction_type,financing_type,loan_amount_inr,builder_name,possession_status,age_of_property_years,yoy_price_appreciation_pct,cap_rate_percent,rera_registered,facing,floor_number,market_segment
TXN300098,PROP504644,RES101165,Coimbatore,Tamil Nadu,Zone C,Penthouse,2,1536,1766,7000000,6980000,4544,0.35,2023-02-22,2023,Q1,6,418800,69800,7468600,Resale,Cash,5802595,Shapoorji Pallonji,New Launch,0,12.08,2.86,No,South,10,Mid
TXN300099,PROP503638,RES106163,Lucknow,Uttar Pradesh,Zone I,Builder Floor,2,1790,2058,6800000,6400000,3575,5.91,2025-08-27,2025,Q3,5,320000,64000,6784000,Resale,Institutional,4698596,Prestige Group,Under Construction,20,10.76,5.35,Yes,South-East,7,Mid
TXN300100,PROP501204,RES104173,Indore,Madhya Pradesh,Zone C,Independent House,1,1242,1428,4600000,4230000,3406,8.0,2024-05-29,2024,Q2,7,296100,42300,4568400,Resale,Home Loan,0,Raymond Realty,Ready to Move,14,0.88,3.81,Yes,East,2,Affordable
TXN300101,PROP502502,RES102986,Chandigarh,Chandigarh,Zone A,Builder Floor,4,2423,2786,8900000,8690000,3586,2.37,2023-03-30,2023,Q1,5,434500,86900,9211400,Resale,Home Loan,6410931,Prestige Group,New Launch,16,6.32,3.58,Yes,West,8,Mid
TXN300102,PROP503140,RES102336,Jaipur,Rajasthan,Sirsi Road,Independent House,2,1827,2101,8500000,7790000,4264,8.41,2024-03-07,2024,Q1,7,545300,77900,8413200,New Property,Cash,5782050,Shapoorji Pallonji,Under Construction,9,9.0,6.31,Yes,North-East,7,Mid
TXN300103,PROP502619,RES105361,Bhopal,Madhya Pradesh,Zone B,Studio,4,2234,2569,8900000,8400000,3760,5.61,2023-11-23,2023,Q4,7,588000,84000,9072000,Resale,Institutional,6832164,Shapoorji Pallonji,New Launch,19,11.24,3.07,Yes,South,28,Mid
TXN300104,PROP505771,RES103260,Indore,Madhya Pradesh,Zone D,Studio,5,2355,2708,10800000,10160000,4314,5.93,2023-09-09,2023,Q3,7,711200,101600,10972800,New Property,Cash,7324923,Mahindra Lifespaces,Ready to Move,0,5.14,6.25,Yes,South-East,2,Mid
TXN300105,PROP504551,RES101504,Mumbai,Maharashtra,Bandra,Studio,2,1330,1529,27600000,27260000,20496,1.24,2025-02-01,2025,Q1,5,1363000,272600,28895600,Resale,Institutional,19589401,Sobha Limited,Ready to Move,8,2.99,5.48,Yes,South-East,33,Luxury
TXN300106,PROP504955,RES103904,Chennai,Tamil Nadu,Anna Nagar,Row House,5,2747,3159,20400000,19460000,7084,4.6,2025-08-06,2025,Q3,5,973000,194600,20627600,New Property,Cash,16266391,Lodha Group,New Launch,22,7.96,2.85,Yes,East,7,Luxury
TXN300107,PROP500507,RES100073,Chennai,Tamil Nadu,Perambur,Villa,2,1643,1889,9100000,8360000,5088,8.17,2026-05-06,2026,Q2,5,418000,83600,8861600,New Property,NRI,7023887,Tata Housing,New Launch,10,2.67,4.46,No,West,25,Mid
TXN300108,PROP501234,RES104137,Ahmedabad,Gujarat,Maninagar,Builder Floor,5,2478,2850,11600000,10760000,4342,7.23,2024-10-19,2024,Q4,6,645600,107600,11513200,New Property,Home Loan,8393039,DLF,Ready to Move,18,8.74,3.66,No,East,1,Mid
TXN300109,PROP503609,RES102661,Ahmedabad,Gujarat,Vastrapur,Apartment,2,1766,2031,9700000,9390000,5317,3.21,2026-09-10,2026,Q3,4,375600,93900,9859500,Resale,Institutional,7135309,Mahindra Lifespaces,Ready to Move,12,6.15,4.44,Yes,North,20,Mid
TXN300110,PROP500507,RES103038,Chennai,Tamil Nadu,Perambur,Villa,2,1643,1889,10100000,9740000,5928,3.57,2026-06-25,2026,Q2,5,487000,97400,10324400,New Property,Cash,6828679,Tata Housing,New Launch,10,9.81,6.46,No,West,25,Mid
TXN300111,PROP502606,RES101720,Jaipur,Rajasthan,Pratap Nagar,Studio,4,2033,2338,9600000,9020000,4437,6.05,2024-11-11,2024,Q4,5,451000,90200,9561200,New Property,Cash,0,Phoenix Mills,Ready to Move,5,9.29,5.57,Yes,North,5,Mid
TXN300112,PROP503819,RES100902,Visakhapatnam,Andhra Pradesh,Zone C,Studio,3,2004,2305,7500000,7070000,3528,5.78,2023-05-04,2023,Q2,7,494900,70700,7635600,New Property,Cash,5995986,Phoenix Mills,New Launch,0,4.99,5.04,Yes,East,1,Mid
TXN300113,PROP500832,RES106290,Hyderabad,Telangana,HITEC City,Studio,5,2291,2635,19000000,17340000,7569,8.72,2023-05-20,2023,Q2,7,1213800,173400,18727200,New Property,Cash,14657493,Shapoorji Pallonji,New Launch,22,10.42,5.8,No,South,7,Luxury
TXN300114,PROP504410,RES106967,Surat,Gujarat,Althan,Studio,2,1720,1978,6800000,6480000,3767,4.77,2025-11-21,2025,Q4,4,259200,64800,6804000,New Property,Home Loan,5019770,Sobha Limited,Under Construction,16,3.44,3.27,Yes,South-West,10,Mid
TXN300115,PROP505916,RES104880,Delhi,Delhi,Connaught Place,Apartment,2,1643,1889,13800000,13700000,8338,0.71,2025-12-12,2025,Q4,4,548000,137000,14385000,Resale,Institutional,0,Prestige Group,Under Construction,4,12.53,3.99,Yes,East,1,Mid
TXN300116,PROP500696,RES101353,Bhopal,Madhya Pradesh,Zone E,Villa,3,2240,2576,10200000,9420000,4205,7.6,2025-06-19,2025,Q2,4,376800,94200,9891000,Resale,Institutional,7163048,Lodha Group,New Launch,4,9.43,3.16,Yes,West,3,Mid
TXN300117,PROP501957,RES103635,Bangalore,Karnataka,Marathahalli,Independent House,1,1376,1582,11100000,10340000,7515,6.81,2025-04-08,2025,Q2,4,413600,103400,10857000,Resale,Home Loan,7813300,Prestige Group,Under Construction,12,6.0,5.03,No,South-West,6,Mid
TXN300118,PROP500187,RES106166,Delhi,Delhi,Janakpuri,Independent House,2,1675,1926,14100000,12980000,7749,7.91,2025-07-18,2025,Q3,7,908600,129800,14018400,New Property,Institutional,10973740,Phoenix Mills,Ready to Move,1,9.36,4.18,Yes,North,7,Mid
TXN300119,PROP500908,RES104995,Delhi,Delhi,Janakpuri,Row House,2,1598,1838,11000000,10460000,6546,4.94,2023-03-08,2023,Q1,4,418400,104600,10983000,New Property,Home Loan,8545018,Sobha Limited,Ready to Move,3,11.05,2.52,Yes,North-West,8,Mid
TXN300120,PROP500447,RES103409,Chandigarh,Chandigarh,Zone J,Apartment,1,1330,1529,5100000,4730000,3556,7.24,2025-01-27,2025,Q1,4,189200,47300,4966500,Resale,NRI,0,Tata Housing,Ready to Move,18,15.7,5.0,No,South,1,Affordable
TXN300121,PROP500723,RES100474,Bangalore,Karnataka,Electronic City,Row House,2,1578,1815,11800000,10640000,6743,9.85,2024-02-28,2024,Q1,4,425600,106400,11172000,Resale,Cash,0,Mahindra Lifespaces,Ready to Move,2,6.79,3.64,Yes,West,2,Mid
TXN300122,PROP500341,RES105479,Chandigarh,Chandigarh,Zone D,Villa,1,1315,1512,6400000,6140000,4669,4.01,2023-07-11,2023,Q3,6,368400,61400,6569800,Resale,NRI,5029876,Phoenix Mills,Ready to Move,3,4.75,4.18,No,West,15,Mid
TXN300123,PROP501579,RES102761,Surat,Gujarat,Udhna,Studio,2,1726,1985,8200000,7730000,4479,5.69,2023-09-25,2023,Q3,7,541100,77300,8348400,New Property,Home Loan,6154450,Phoenix Mills,New Launch,1,10.23,3.23,Yes,North,10,Mid
TXN300124,PROP501788,RES105583,Bangalore,Karnataka,Whitefield,Villa,3,1884,2167,16300000,14730000,7818,9.65,2024-09-28,2024,Q3,4,589200,147300,15466500,New Property,Institutional,0,DLF,Under Construction,3,7.53,5.3,Yes,North,12,Mid
TXN300125,PROP503635,RES100263,Mumbai,Maharashtra,Andheri,Row House,2,1471,1692,26700000,25460000,17308,4.66,2022-12-12,2022,Q4,5,1273000,254600,26987600,Resale,Institutional,18104852,Shapoorji Pallonji,Under Construction,14,5.99,3.88,No,North,16,Luxury
TXN300126,PROP500468,RES106817,Jaipur,Rajasthan,Malviya Nagar,Villa,1,1187,1365,5700000,5450000,4591,4.36,2024-02-03,2024,Q1,5,272500,54500,5777000,New Property,Home Loan,3830385,Shapoorji Pallonji,Ready to Move,5,8.63,5.4,No,North-East,9,Mid
TXN300127,PROP501496,RES103170,Visakhapatnam,Andhra Pradesh,Zone I,Row House,2,1971,2267,7200000,6700000,3399,6.91,2023-06-10,2023,Q2,5,335000,67000,7102000,New Property,Cash,4777284,Godrej Properties,Ready to Move,18,-2.49,3.42,No,East,9,Mid
TXN300128,PROP500117,RES100087,Chennai,Tamil Nadu,Ambattur,Studio,5,2542,2923,17300000,17160000,6751,0.83,2024-06-07,2024,Q2,6,1029600,171600,18361200,Resale,Cash,13946618,Kolte Patil,Ready to Move,4,5.61,5.16,No,North-East,2,Luxury
TXN300129,PROP505798,RES102056,Kolkata,West Bengal,Salt Lake,Builder Floor,2,1457,1676,16600000,16030000,11002,3.44,2026-12-06,2026,Q4,4,641200,160300,16831500,New Property,NRI,11392769,Omaxe,Ready to Move,18,4.52,3.49,Yes,South,35,Luxury
TXN300130,PROP502563,RES104842,Indore,Madhya Pradesh,Zone H,Penthouse,3,1604,1845,6300000,6200000,3865,1.55,2022-09-30,2022,Q3,7,434000,62000,6696000,Resale,Home Loan,4628002,Kolte Patil,New Launch,1,4.99,4.83,Yes,South-East,1,Mid
TXN300131,PROP502853,RES104690,Indore,Madhya Pradesh,Zone C,Penthouse,2,2064,2374,8300000,7820000,3789,5.83,2024-08-10,2024,Q3,4,312800,78200,8211000,New Property,Cash,0,Mahindra Lifespaces,Ready to Move,14,7.33,3.38,No,South-West,25,Mid
TXN300132,PROP505452,RES106829,Chandigarh,Chandigarh,Zone H,Row House,1,1387,1595,5500000,5320000,3836,3.23,2024-10-27,2024,Q4,4,212800,53200,5586000,Resale,Cash,4338534,Prestige Group,New Launch,5,7.87,5.91,No,South,11,Mid
TXN300133,PROP504124,RES104514,Jaipur,Rajasthan,Sanganer,Builder Floor,4,2318,2666,9500000,8930000,3852,6.0,2023-04-29,2023,Q2,5,446500,89300,9465800,Resale,Cash,0,Phoenix Mills,New Launch,18,8.38,4.01,Yes,North-East,7,Mid
TXN300134,PROP503808,RES105310,Vadodara,Gujarat,Zone J,Row House,1,1403,1613,6300000,5920000,4220,5.98,2023-09-03,2023,Q3,7,414400,59200,6393600,New Property,Home Loan,4674520,Hiranandani,New Launch,7,7.3,3.88,Yes,South,37,Mid
TXN300135,PROP504110,RES100662,Indore,Madhya Pradesh,Zone I,Studio,2,2012,2314,9400000,8560000,4254,8.94,2026-07-14,2026,Q3,4,342400,85600,8988000,New Property,Institutional,6964471,Emaar India,Under Construction,12,8.4,6.18,Yes,South-East,29,Mid
TXN300136,PROP505571,RES102516,Chandigarh,Chandigarh,Zone C,Apartment,3,1757,2021,7900000,7770000,4422,1.63,2023-11-10,2023,Q4,5,388500,77700,8236200,Resale,Cash,5871938,Raymond Realty,Under Construction,1,4.61,6.47,Yes,East,22,Mid
TXN300137,PROP505901,RES100128,Kolkata,West Bengal,Jadavpur,Villa,3,1769,2034,20000000,18100000,10232,9.49,2025-01-04,2025,Q1,6,1086000,181000,19367000,Resale,Institutional,13454565,Phoenix Mills,Ready to Move,10,9.43,5.81,Yes,South,6,Luxury
TXN300138,PROP503680,RES102545,Coimbatore,Tamil Nadu,Zone E,Independent House,2,1881,2163,6300000,6030000,3206,4.32,2024-04-15,2024,Q2,5,301500,60300,6391800,Resale,Cash,0,Omaxe,Ready to Move,0,5.79,4.21,Yes,North,5,Mid
TXN300139,PROP500132,RES106145,Lucknow,Uttar Pradesh,Zone H,Studio,2,1706,1962,5800000,5310000,3113,8.43,2022-11-09,2022,Q4,4,212400,53100,5575500,Resale,Home Loan,4102934,Kolte Patil,Under Construction,0,13.96,5.49,Yes,South,2,Mid
TXN300140,PROP503821,RES102318,Mumbai,Maharashtra,Navi Mumbai,Studio,3,1993,2292,40500000,39580000,19860,2.27,2022-12-12,2022,Q4,4,1583200,395800,41559000,Resale,Home Loan,28002293,Omaxe,New Launch,13,10.82,3.15,No,North-East,12,Luxury
TXN300141,PROP503599,RES101098,Vadodara,Gujarat,Zone C,Penthouse,3,2178,2505,11300000,10480000,4812,7.28,2023-06-15,2023,Q2,4,419200,104800,11004000,New Property,Cash,0,Tata Housing,New Launch,14,2.23,2.84,Yes,West,10,Mid
TXN300142,PROP501858,RES104503,Chandigarh,Chandigarh,Zone H,Row House,1,1357,1561,5500000,5410000,3987,1.57,2024-05-16,2024,Q2,4,216400,54100,5680500,Resale,Institutional,4459956,Hiranandani,New Launch,3,4.66,3.66,No,South-East,27,Mid
TXN300143,PROP503402,RES106396,Vadodara,Gujarat,Zone J,Row House,1,1358,1562,5000000,4620000,3402,7.55,2025-09-03,2025,Q3,4,184800,46200,4851000,New Property,Cash,3823324,Tata Housing,New Launch,11,7.68,6.33,Yes,North-East,14,Affordable
TXN300144,PROP501120,RES106980,Lucknow,Uttar Pradesh,Zone C,Builder Floor,4,2388,2746,10400000,10110000,4234,2.82,2024-08-21,2024,Q3,6,606600,101100,10817700,Resale,Home Loan,0,Hiranandani,New Launch,4,0.49,6.15,Yes,East,21,Mid
TXN300145,PROP501489,RES103213,Bangalore,Karnataka,Marathahalli,Row House,2,1816,2088,11100000,10370000,5710,6.61,2023-03-03,2023,Q1,4,414800,103700,10888500,Resale,Home Loan,7303851,Tata Housing,Under Construction,20,7.0,3.53,Yes,West,12,Mid
TXN300146,PROP500091,RES104255,Visakhapatnam,Andhra Pradesh,Zone A,Independent House,4,2358,2712,8400000,8330000,3533,0.88,2025-10-04,2025,Q4,4,333200,83300,8746500,Resale,Institutional,0,Omaxe,Under Construction,11,4.51,4.01,Yes,East,3,Mid
TXN300147,PROP504103,RES102944,Nagpur,Maharashtra,Zone E,Apartment,3,1669,1919,7000000,6360000,3811,9.15,2023-06-05,2023,Q2,5,318000,63600,6741600,Resale,Institutional,4676132,Omaxe,Under Construction,16,10.93,4.66,Yes,North,3,Mid
TXN300148,PROP501795,RES103753,Pune,Maharashtra,Hinjewadi,Builder Floor,2,1717,1975,14500000,13130000,7647,9.43,2023-01-25,2023,Q1,5,656500,131300,13917800,New Property,Home Loan,10255668,Phoenix Mills,Under Construction,2,10.56,4.45,Yes,South,1,Mid
TXN300149,PROP503085,RES103292,Chandigarh,Chandigarh,Zone G,Penthouse,3,2003,2303,7600000,6980000,3485,8.21,2024-07-10,2024,Q3,5,349000,69800,7398800,New Property,Cash,0,DLF,New Launch,21,4.52,2.62,No,North,3,Mid
TXN300150,PROP503916,RES105431,Indore,Madhya Pradesh,Zone C,Studio,4,2569,2954,9500000,9390000,3655,1.21,2026-05-25,2026,Q2,5,469500,93900,9953400,New Property,Cash,0,Brigade Group,Ready to Move,0,6.48,5.11,Yes,South-West,5,Mid
TXN300151,PROP503561,RES101971,Jaipur,Rajasthan,Mansarovar,Apartment,2,1697,1952,8300000,8230000,4850,0.9,2023-10-14,2023,Q4,7,576100,82300,8888400,New Property,Cash,0,Brigade Group,New Launch,6,7.25,4.32,No,South-West,5,Mid
TXN300152,PROP502494,RES106674,Lucknow,Uttar Pradesh,Zone J,Row House,3,1926,2215,8500000,8030000,4169,5.55,2024-05-18,2024,Q2,4,321200,80300,8431500,New Property,Cash,6214227,DLF,New Launch,6,10.6,6.36,No,South,9,Mid
TXN300153,PROP503116,RES102934,Patna,Bihar,Zone G,Builder Floor,2,1721,1979,7600000,6960000,4044,8.38,2026-04-05,2026,Q2,5,348000,69600,7377600,Resale,Institutional,5455566,Tata Housing,Under Construction,21,3.2,2.57,Yes,West,7,Mid
TXN300154,PROP504071,RES103345,Delhi,Delhi,Pitampura,Apartment,4,2474,2845,18500000,18450000,7458,0.26,2023-03-13,2023,Q1,5,922500,184500,19557000,Resale,NRI,13825354,DLF,Ready to Move,17,6.86,4.73,No,South-West,10,Luxury
TXN300155,PROP503609,RES100639,Ahmedabad,Gujarat,Vastrapur,Apartment,2,1766,2031,8200000,7440000,4213,9.29,2025-09-16,2025,Q3,5,372000,74400,7886400,Resale,NRI,6106196,Mahindra Lifespaces,Ready to Move,12,5.51,3.69,Yes,North,20,Mid
TXN300156,PROP502476,RES103278,Jaipur,Rajasthan,Tonk Road,Villa,3,1984,2282,9200000,8380000,4224,8.94,2026-08-29,2026,Q3,5,419000,83800,8882800,Resale,Institutional,6769178,Phoenix Mills,Under Construction,7,3.69,6.39,Yes,West,12,Mid
TXN300157,PROP500083,RES102487,Surat,Gujarat,Katargam,Apartment,2,1252,1440,4400000,4280000,3419,2.84,2026-02-10,2026,Q1,4,171200,42800,4494000,Resale,Cash,3360735,Shapoorji Pallonji,Under Construction,13,17.23,5.47,Yes,North,10,Affordable
TXN300158,PROP501091,RES101007,Kolkata,West Bengal,Park Street,Villa,1,1245,1432,10000000,9420000,7566,5.76,2024-06-25,2024,Q2,6,565200,94200,10079400,Resale,Cash,7238776,Mahindra Lifespaces,New Launch,3,13.34,4.21,Yes,North,7,Mid
TXN300159,PROP500620,RES102256,Ahmedabad,Gujarat,Thaltej,Studio,4,2686,3089,12400000,12260000,4564,1.16,2023-06-15,2023,Q2,6,735600,122600,13118200,Resale,Home Loan,0,Shapoorji Pallonji,Ready to Move,21,12.41,3.73,Yes,South-East,10,Mid
TXN300160,PROP501472,RES103197,Visakhapatnam,Andhra Pradesh,Zone F,Builder Floor,5,2509,2885,9300000,8630000,3440,7.21,2022-05-29,2022,Q2,5,431500,86300,9147800,New Property,Institutional,0,Prestige Group,Ready to Move,10,7.8,3.84,No,East,9,Mid
TXN300161,PROP500544,RES106103,Pune,Maharashtra,Baner,Independent House,5,2134,2454,17700000,16970000,7952,4.15,2023-07-24,2023,Q3,6,1018200,169700,18157900,New Property,NRI,13154564,Mahindra Lifespaces,Ready to Move,6,6.45,6.13,Yes,North,10,Luxury
TXN300162,PROP503423,RES106070,Patna,Bihar,Zone J,Apartment,1,1420,1633,6100000,5930000,4176,2.81,2025-05-16,2025,Q2,4,237200,59300,6226500,Resale,Institutional,0,Brigade Group,New Launch,20,11.58,3.46,Yes,North-East,9,Mid
TXN300163,PROP502412,RES106611,Surat,Gujarat,Adajan,Builder Floor,3,1836,2111,8300000,8100000,4412,2.44,2026-01-05,2026,Q1,7,567000,81000,8748000,Resale,NRI,0,Mahindra Lifespaces,New Launch,4,9.76,5.67,No,South-West,6,Mid
TXN300164,PROP504071,RES101758,Delhi,Delhi,Pitampura,Apartment,4,2474,2845,16900000,16580000,6702,1.92,2023-10-28,2023,Q4,6,994800,165800,17740600,New Property,Cash,13799368,DLF,Ready to Move,17,3.93,4.98,No,South-West,10,Luxury
TXN300165,PROP500343,RES105775,Visakhapatnam,Andhra Pradesh,Zone D,Penthouse,5,2572,2958,8300000,8050000,3130,3.04,2026-05-28,2026,Q2,7,563500,80500,8694000,Resale,Cash,6789584,Sobha Limited,Under Construction,23,10.49,6.11,Yes,South-East,16,Mid
TXN300166,PROP505169,RES102886,Visakhapatnam,Andhra Pradesh,Zone A,Builder Floor,2,1843,2119,5800000,5730000,3109,1.16,2025-02-03,2025,Q1,6,343800,57300,6131100,Resale,Cash,4125757,Emaar India,Ready to Move,14,6.44,3.8,Yes,South-West,7,Mid
TXN300167,PROP501130,RES102606,Indore,Madhya Pradesh,Zone D,Studio,4,2321,2669,9200000,8660000,3731,5.86,2024-09-24,2024,Q3,5,433000,86600,9179600,Resale,Institutional,6188995,Phoenix Mills,New Launch,24,8.02,6.4,Yes,North,2,Mid
TXN300168,PROP501843,RES101511,Bangalore,Karnataka,Electronic City,Villa,4,1882,2164,15000000,14010000,7444,6.58,2023-12-29,2023,Q4,7,980700,140100,15130800,New Property,Home Loan,11879589,Omaxe,Ready to Move,1,2.69,3.22,No,North,3,Mid
TXN300169,PROP504530,RES104166,Pune,Maharashtra,Undri,Penthouse,1,1657,1906,13700000,13260000,8002,3.18,2025-08-30,2025,Q3,6,795600,132600,14188200,New Property,Home Loan,10286944,Lodha Group,Under Construction,8,10.9,3.66,Yes,North-West,4,Mid
TXN300170,PROP505799,RES102798,Kochi,Kerala,Zone A,Penthouse,3,1776,2042,7100000,6760000,3806,4.79,2024-11-28,2024,Q4,5,338000,67600,7165600,Resale,Home Loan,4994327,Tata Housing,Ready to Move,5,4.81,4.18,Yes,South-East,9,Mid
TXN300171,PROP503919,RES101943,Mumbai,Maharashtra,Lower Parel,Apartment,2,1604,1845,26700000,25680000,16010,3.82,2023-09-06,2023,Q3,4,1027200,256800,26964000,New Property,Institutional,0,Prestige Group,Under Construction,20,1.88,5.53,Yes,South-East,5,Luxury
TXN300172,PROP505692,RES104131,Lucknow,Uttar Pradesh,Zone J,Penthouse,1,1679,1931,6600000,6100000,3633,7.5,2026-08-27,2026,Q3,5,305000,61000,6466000,New Property,NRI,4906433,Brigade Group,New Launch,21,14.83,5.61,Yes,South-West,7,Mid
TXN300173,PROP504055,RES102959,Ahmedabad,Gujarat,Thaltej,Villa,2,1604,1845,7900000,7650000,4769,3.11,2024-01-01,2024,Q1,7,535500,76500,8262000,Resale,Institutional,6306324,Godrej Properties,Under Construction,15,11.68,5.32,No,East,14,Mid
TXN300174,PROP502971,RES104827,Jaipur,Rajasthan,Sanganer,Builder Floor,1,1480,1702,7600000,7570000,5115,0.46,2022-11-01,2022,Q4,6,454200,75700,8099900,Resale,Institutional,5384643,Kolte Patil,Ready to Move,8,4.9,4.54,No,East,2,Mid
TXN300175,PROP502492,RES105091,Kolkata,West Bengal,Dumdum,Studio,3,2147,2469,18600000,17840000,8309,4.08,2025-03-21,2025,Q1,5,892000,178400,18910400,Resale,Cash,13822064,Raymond Realty,New Launch,1,13.02,4.5,Yes,West,20,Luxury
TXN300176,PROP505938,RES100993,Coimbatore,Tamil Nadu,Zone I,Studio,2,1772,2038,6700000,6210000,3505,7.35,2025-03-24,2025,Q1,4,248400,62100,6520500,Resale,NRI,4755368,Godrej Properties,New Launch,9,11.02,5.41,Yes,North-West,3,Mid
TXN300177,PROP504158,RES105651,Bangalore,Karnataka,Whitefield,Apartment,3,1699,1954,14100000,12990000,7646,7.86,2022-08-29,2022,Q3,4,519600,129900,13639500,New Property,NRI,0,Hiranandani,Ready to Move,8,12.98,4.19,Yes,North-West,6,Mid
TXN300178,PROP503371,RES102198,Indore,Madhya Pradesh,Zone I,Villa,2,1876,2157,6800000,6230000,3321,8.44,2023-10-09,2023,Q4,7,436100,62300,6728400,Resale,Home Loan,0,Tata Housing,New Launch,0,3.95,5.89,No,North-West,6,Mid
TXN300179,PROP501452,RES102940,Chandigarh,Chandigarh,Zone J,Studio,2,1802,2072,7400000,6880000,3818,7.04,2025-11-05,2025,Q4,5,344000,68800,7292800,Resale,Home Loan,5380192,Phoenix Mills,Under Construction,19,9.02,2.54,Yes,East,9,Mid
TXN300180,PROP505402,RES103603,Kolkata,West Bengal,Howrah,Villa,3,2283,2625,23700000,22580000,9890,4.73,2024-08-27,2024,Q3,4,903200,225800,23709000,New Property,Home Loan,0,Brigade Group,New Launch,13,12.85,3.48,Yes,South-East,2,Luxury
TXN300181,PROP505819,RES103453,Chandigarh,Chandigarh,Zone G,Independent House,3,1416,1628,6300000,5730000,4047,9.05,2025-11-30,2025,Q4,7,401100,57300,6188400,Resale,NRI,4606210,Prestige Group,Under Construction,13,12.2,5.63,Yes,South,4,Mid
TXN300182,PROP500383,RES100825,Visakhapatnam,Andhra Pradesh,Zone H,Apartment,5,2568,2953,7700000,7280000,2835,5.43,2026-02-07,2026,Q1,5,364000,72800,7716800,New Property,Home Loan,5974067,Lodha Group,Under Construction,8,14.71,5.77,Yes,South-West,30,Mid
TXN300183,PROP503798,RES104475,Kolkata,West Bengal,Jadavpur,Villa,4,2370,2726,17500000,17330000,7312,0.96,2024-06-10,2024,Q2,5,866500,173300,18369800,New Property,Cash,12885459,Kolte Patil,New Launch,10,1.95,5.33,Yes,North,1,Luxury
TXN300184,PROP500430,RES106409,Delhi,Delhi,Dwarka,Independent House,5,2709,3115,24700000,22640000,8357,8.36,2023-05-05,2023,Q2,6,1358400,226400,24224800,Resale,Institutional,17412470,Tata Housing,Under Construction,0,5.87,2.64,Yes,North-West,4,Luxury
TXN300185,PROP502217,RES100003,Hyderabad,Telangana,Kukatpally,Builder Floor,2,1611,1853,11400000,10800000,6704,5.26,2026-03-29,2026,Q1,5,540000,108000,11448000,New Property,Cash,0,Kolte Patil,Ready to Move,24,3.12,5.19,Yes,North-West,2,Mid
TXN300186,PROP502435,RES104956,Surat,Gujarat,Vesu,Penthouse,1,1456,1674,6200000,5760000,3956,7.1,2024-05-03,2024,Q2,5,288000,57600,6105600,New Property,Home Loan,4232306,DLF,Ready to Move,15,2.3,4.88,Yes,North-East,5,Mid
TXN300187,PROP504878,RES104659,Indore,Madhya Pradesh,Zone F,Row House,2,1510,1736,6800000,6400000,4238,5.95,2022-07-30,2022,Q3,4,256000,64000,6720000,Resale,Institutional,5358406,Raymond Realty,Ready to Move,21,5.14,5.1,Yes,South,32,Mid
TXN300188,PROP502073,RES100121,Hyderabad,Telangana,Jubilee Hills,Apartment,2,1730,1989,13800000,13060000,7549,5.35,2024-06-07,2024,Q2,5,653000,130600,13843600,Resale,Institutional,0,Sobha Limited,Ready to Move,18,3.58,5.36,Yes,South,11,Mid
